person;step;question;difficulty;discrimination;fraction;Sim;Sim/A;Sim/A/A01;Sim/A/A02;Sim/A/A03;Sim/A/A04;Sim/A/A05;Sim/A/A06;Sim/A/A07;Sim/B;Sim/B/B01;Sim/B/B02;Sim/B/B03;Sim/B/B04;Sim/C;Sim/C/C01;Sim/C/C02;Sim/C/C03;Sim/C/C04;Sim/C/C05;Sim/C/C06;Sim/C/C07;Sim/C/C08;Sim/C/C09;Sim/C/C10
P000858;drop;Sim/A;N_scale:;10; >=10
P000858;inhere;Sim/A/A01;pp:;0,31481263110967;from:;Sim/A:;0,75655401384734
P000858;inhere;Sim/A/A03;pp:;0,31481263110967;from:;Sim/A:;0,75655401384734
P000858;inhere;Sim/A/A05;pp:;0,31481263110967;from:;Sim/A:;0,75655401384734
P000858;inhere;Sim/A/A07;pp:;0,31481263110967;from:;Sim/A:;0,75655401384734
P000858;enact;Sim/A/A02;TP+TI:;6,8938952895921; >=4
P000858;deact;Sim/A/A06;TP+TI:;1,0544531337058; <4
P000858;enact;Sim/A/A07;TP+TI:;7,1502347049607; >=4
P000858;41;A02-03;"0,42";"4,44";"0";"-0,31 (SE 0,1 bei 41 Fragen mit R/W-Rate 0,46)";"0,43 (SE 0,26 bei 11 Fragen mit R/W-Rate 0,82)";"";"0,31 (SE 0,45 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;42;A02-01;"-0,19";"3,01";"1";"-0,3 (SE 0,1 bei 42 Fragen mit R/W-Rate 0,48)";"0,45 (SE 0,26 bei 12 Fragen mit R/W-Rate 0,83)";"";"0,1 (SE 0,44 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;43;A02-12;"-0,46";"4,90";"1";"-0,28 (SE 0,1 bei 43 Fragen mit R/W-Rate 0,49)";"0,45 (SE 0,25 bei 13 Fragen mit R/W-Rate 0,85)";"";"0,14 (SE 0,39 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;44;A02-14;"-0,57";"3,07";"0";"-0,3 (SE 0,1 bei 44 Fragen mit R/W-Rate 0,48)";"0,3 (SE 0,21 bei 14 Fragen mit R/W-Rate 0,79)";"";"-0,2 (SE 0,33 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;45;A02-05;"-0,74";"2,95";"1";"-0,3 (SE 0,09 bei 45 Fragen mit R/W-Rate 0,49)";"0,3 (SE 0,21 bei 15 Fragen mit R/W-Rate 0,8)";"";"-0,15 (SE 0,32 bei 6 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;46;A02-11;"-0,96";"2,85";"1";"-0,29 (SE 0,09 bei 46 Fragen mit R/W-Rate 0,5)";"0,31 (SE 0,21 bei 16 Fragen mit R/W-Rate 0,81)";"";"-0,13 (SE 0,31 bei 7 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;47;A07-12;"-0,12";"2,76";"1";"-0,28 (SE 0,09 bei 47 Fragen mit R/W-Rate 0,51)";"0,34 (SE 0,21 bei 17 Fragen mit R/W-Rate 0,82)";"";"";"";"";"";"";"0,36 (SE 0,89 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;48;A07-18;"-0,31";"2,98";"1";"-0,27 (SE 0,09 bei 48 Fragen mit R/W-Rate 0,52)";"0,35 (SE 0,21 bei 18 Fragen mit R/W-Rate 0,83)";"";"";"";"";"";"";"0,39 (SE 0,69 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;49;A07-01;"-0,33";"2,55";"1";"-0,26 (SE 0,09 bei 49 Fragen mit R/W-Rate 0,53)";"0,37 (SE 0,21 bei 19 Fragen mit R/W-Rate 0,84)";"";"";"";"";"";"";"0,42 (SE 0,61 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;50;A07-00;"-0,35";"4,38";"1";"-0,24 (SE 0,09 bei 50 Fragen mit R/W-Rate 0,54)";"0,38 (SE 0,21 bei 20 Fragen mit R/W-Rate 0,85)";"";"";"";"";"";"";"0,43 (SE 0,56 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;51;A04-07;"0,63";"1,48";"0";"-0,24 (SE 0,09 bei 51 Fragen mit R/W-Rate 0,53)";"0,35 (SE 0,2 bei 21 Fragen mit R/W-Rate 0,81)";"";"";"";"0,62 (SE 0,49 bei 4 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;52;A04-05;"0,13";"2,47";"0";"-0,25 (SE 0,09 bei 52 Fragen mit R/W-Rate 0,52)";"0,3 (SE 0,19 bei 22 Fragen mit R/W-Rate 0,77)";"";"";"";"0,38 (SE 0,29 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;53;A07-16;"-0,41";"3,11";"1";"-0,24 (SE 0,09 bei 53 Fragen mit R/W-Rate 0,53)";"0,31 (SE 0,18 bei 23 Fragen mit R/W-Rate 0,78)";"";"";"";"";"";"";"0,36 (SE 0,47 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;54;A02-15;"-0,99";"3,16";"1";"-0,24 (SE 0,09 bei 54 Fragen mit R/W-Rate 0,54)";"0,31 (SE 0,18 bei 24 Fragen mit R/W-Rate 0,79)";"";"-0,11 (SE 0,31 bei 8 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;55;C01-18;"-0,44";"3,44";"1";"-0,23 (SE 0,09 bei 55 Fragen mit R/W-Rate 0,55)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,29 (SE 0,15 bei 17 Fragen mit R/W-Rate 0,47)";"0,22 (SE 0,32 bei 6 Fragen mit R/W-Rate 0,83)";"";"";"";"";"";"";"";"";""
P000858;enact;Sim/A/A06;TP+TI:;7,7141392186491; >=4
P000858;56;A07-13;"-0,14";"0,58";"0";"-0,23 (SE 0,09 bei 56 Fragen mit R/W-Rate 0,54)";"0,3 (SE 0,18 bei 25 Fragen mit R/W-Rate 0,76)";"";"";"";"";"";"";"0,93 (SE 0,95 bei 6 Fragen mit R/W-Rate 0,83)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;deact;Sim/A/A06;TP+TI:;2,3372731093688; <4
P000858;deact;Sim/A/A07;TP+TI:;1,8507763228847; <4
P000858;57;A04-11;"0,30";"1,83";"0";"-0,24 (SE 0,09 bei 57 Fragen mit R/W-Rate 0,53)";"0,27 (SE 0,18 bei 26 Fragen mit R/W-Rate 0,73)";"";"";"";"0,31 (SE 0,26 bei 6 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;58;B02-11;"0,21";"3,86";"1";"-0,21 (SE 0,09 bei 58 Fragen mit R/W-Rate 0,53)";"";"";"";"";"";"";"";"";"-0,82 (SE 0,25 bei 15 Fragen mit R/W-Rate 0,27)";"";"-0,47 (SE 0,24 bei 7 Fragen mit R/W-Rate 0,29)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;enact;Sim/A/A06;TP+TI:;7,7141393812218; >=4
P000858;59;A04-04;"-0,19";"2,72";"1";"-0,2 (SE 0,09 bei 59 Fragen mit R/W-Rate 0,54)";"0,29 (SE 0,17 bei 27 Fragen mit R/W-Rate 0,74)";"";"";"";"0,35 (SE 0,26 bei 7 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;deact;Sim/A/A06;TP+TI:;2,3901719957854; <4
P000858;60;A02-00;"-0,99";"3,39";"1";"-0,2 (SE 0,09 bei 60 Fragen mit R/W-Rate 0,55)";"0,29 (SE 0,17 bei 28 Fragen mit R/W-Rate 0,75)";"";"-0,09 (SE 0,3 bei 9 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;61;A04-14;"-0,10";"2,14";"1";"-0,19 (SE 0,09 bei 61 Fragen mit R/W-Rate 0,56)";"0,31 (SE 0,17 bei 29 Fragen mit R/W-Rate 0,76)";"";"";"";"0,39 (SE 0,26 bei 8 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;62;C01-17;"-0,27";"1,14";"1";"-0,19 (SE 0,09 bei 62 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,28 (SE 0,15 bei 18 Fragen mit R/W-Rate 0,5)";"0,27 (SE 0,33 bei 7 Fragen mit R/W-Rate 0,86)";"";"";"";"";"";"";"";"";""
P000858;enact;Sim/A/A06;TP+TI:;7,7141392224312; >=4
P000858;63;A06-11;"-0,83";"1,40";"1";"-0,18 (SE 0,09 bei 63 Fragen mit R/W-Rate 0,57)";"0,31 (SE 0,18 bei 30 Fragen mit R/W-Rate 0,77)";"";"";"";"";"";"0,34 (SE 0,79 bei 7 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;deact;Sim/A/A06;TP+TI:;2,2430713272099; <4
P000858;64;B02-14;"0,23";"4,80";"0";"-0,19 (SE 0,09 bei 64 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"-0,82 (SE 0,25 bei 16 Fragen mit R/W-Rate 0,25)";"";"-0,48 (SE 0,24 bei 8 Fragen mit R/W-Rate 0,25)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;drop;Sim/B/B02;se_scale:;0,23939879182447; <=0,25;delta (pp):0,0090140601652161; <=0,1
P000858;65;B01-14;"-0,52";"0,44";"1";"-0,19 (SE 0,09 bei 65 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"-0,81 (SE 0,24 bei 17 Fragen mit R/W-Rate 0,29)";"-1,12 (SE 0,3 bei 9 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;66;B01-19;"-0,27";"4,09";"0";"-0,2 (SE 0,08 bei 66 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"-0,83 (SE 0,24 bei 18 Fragen mit R/W-Rate 0,28)";"-1,13 (SE 0,29 bei 10 Fragen mit R/W-Rate 0,3)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;drop;Sim/B/B01;N_scale:;10; >=10
P000858;67;C01-00;"-0,46";"4,96";"1";"-0,2 (SE 0,08 bei 67 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,25 (SE 0,14 bei 19 Fragen mit R/W-Rate 0,53)";"0,28 (SE 0,32 bei 8 Fragen mit R/W-Rate 0,88)";"";"";"";"";"";"";"";"";""
P000858;68;A04-19;"-0,37";"3,28";"1";"-0,19 (SE 0,08 bei 68 Fragen mit R/W-Rate 0,57)";"0,32 (SE 0,17 bei 31 Fragen mit R/W-Rate 0,77)";"";"";"";"0,4 (SE 0,26 bei 9 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;69;A02-07;"-1,12";"4,93";"1";"-0,19 (SE 0,08 bei 69 Fragen mit R/W-Rate 0,58)";"0,32 (SE 0,17 bei 32 Fragen mit R/W-Rate 0,78)";"";"-0,09 (SE 0,3 bei 10 Fragen mit R/W-Rate 0,7)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;drop;Sim/A/A02;N_scale:;10; >=10
P000858;70;C01-04;"-0,46";"1,88";"1";"-0,18 (SE 0,08 bei 70 Fragen mit R/W-Rate 0,59)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,24 (SE 0,14 bei 20 Fragen mit R/W-Rate 0,55)";"0,32 (SE 0,33 bei 9 Fragen mit R/W-Rate 0,89)";"";"";"";"";"";"";"";"";""
P000858;71;A04-16;"-0,44";"2,93";"1";"-0,18 (SE 0,08 bei 71 Fragen mit R/W-Rate 0,59)";"0,33 (SE 0,17 bei 33 Fragen mit R/W-Rate 0,79)";"";"";"";"0,42 (SE 0,26 bei 10 Fragen mit R/W-Rate 0,7)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000858;drop;Sim/A/A04;N_scale:;10; >=10
P000858;72;C01-12;"-0,54";"3,61";"1";"-0,17 (SE 0,08 bei 72 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,22 (SE 0,14 bei 21 Fragen mit R/W-Rate 0,57)";"0,33 (SE 0,32 bei 10 Fragen mit R/W-Rate 0,9)";"";"";"";"";"";"";"";"";""
P000858;drop;Sim/C/C01;N_scale:;10; >=10
P000858;end;keine Skala übrig
P000858;RESULT;;;;pp;-0,17;0,33;"";-0,09;"";0,42;"";0,1;0,93;-0,83;-1,13;-0,48;"";"";-0,22;0,33;-0,46;-1,03;"";"";"";"";"";"";""
;;;;;se;0,08;0,17;"";0,3;"";0,26;"";0,59;0,95;0,24;0,29;0,24;"";"";0,14;0,32;0,23;0,53;"";"";"";"";"";"";""
;;;;;frac;0,6;0,79;"";0,7;"";0,7;"";1;0,83;0,28;0,3;0,25;"";"";0,57;0,9;0,4;0,17;"";"";"";"";"";"";""
;;;;;N;72;33;"";10;"";10;"";7;6;18;10;8;"";"";21;10;5;6;"";"";"";"";"";"";""

P000859
P000859;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;enact;Sim/B;TP+TI:;19,24131066956; >=4
P000859;enact;Sim/B/B01;TP+TI:;14,962830553207; >=4
P000859;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;enact;Sim/A;TP+TI:;45,77988269938; >=4
P000859;enact;Sim/A/A06;TP+TI:;25,271182814417; >=4
P000859;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;enact;Sim/A/A02;TP+TI:;24,396912097774; >=4
P000859;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;5;A02-17;"-2,54";"4,98";"0";"-3,06 (SE 0,78 bei 5 Fragen mit R/W-Rate 0)";"-3,06 (SE 0,78 bei 4 Fragen mit R/W-Rate 0)";"";"-3,06 (SE 0,78 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;6;A05-07;"-2,84";"4,57";"0";"-3,4 (SE 0,77 bei 6 Fragen mit R/W-Rate 0)";"-3,4 (SE 0,77 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"-3,36 (SE 0,79 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;enact;Sim/A/A05;TP+TI:;7,3003017495203; >=4
P000859;7;A01-16;"-3,67";"4,44";"0";"-4,16 (SE 0,73 bei 7 Fragen mit R/W-Rate 0)";"-4,16 (SE 0,73 bei 6 Fragen mit R/W-Rate 0)";"-4,15 (SE 0,73 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;enact;Sim/A/A01;TP+TI:;28,202151561375; >=4
P000859;8;A01-00;"-4,45";"5,92";"0";"-4,84 (SE 0,58 bei 8 Fragen mit R/W-Rate 0)";"-4,84 (SE 0,58 bei 7 Fragen mit R/W-Rate 0)";"-4,84 (SE 0,58 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;9;A01-01;"-4,57";"5,22";"0";"-5,05 (SE 0,58 bei 9 Fragen mit R/W-Rate 0)";"-5,05 (SE 0,58 bei 8 Fragen mit R/W-Rate 0)";"-5,05 (SE 0,58 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;10;A01-09;"-4,64";"3,14";"1";"-5,25 (SE 0,68 bei 10 Fragen mit R/W-Rate 0,1)";"-4,79 (SE 0,3 bei 9 Fragen mit R/W-Rate 0,11)";"-4,79 (SE 0,3 bei 4 Fragen mit R/W-Rate 0,25)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;drop;Sim;N_scale:;10; >=10
P000859;inhere;Sim/C;pp:;-5,9369278773584;from:;Sim:;-5,2531008951796
P000859;11;A05-15;"-2,85";"1,91";"0";"-4,8 (SE 0,3 bei 11 Fragen mit R/W-Rate 0,09)";"-4,8 (SE 0,3 bei 10 Fragen mit R/W-Rate 0,1)";"";"";"";"";"-4,8 (SE 3,41 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;drop;Sim/A;N_scale:;10; >=10
P000859;inhere;Sim/A/A03;pp:;-5,1019296390891;from:;Sim/A:;-4,798938165353
P000859;inhere;Sim/A/A04;pp:;-5,1019296390891;from:;Sim/A:;-4,798938165353
P000859;inhere;Sim/A/A07;pp:;-5,1019296390891;from:;Sim/A:;-4,798938165353
P000859;12;A01-10;"-4,09";"4,46";"0";"-4,81 (SE 0,3 bei 12 Fragen mit R/W-Rate 0,08)";"-4,81 (SE 0,3 bei 11 Fragen mit R/W-Rate 0,09)";"-4,81 (SE 0,3 bei 5 Fragen mit R/W-Rate 0,2)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;13;A01-06;"-3,95";"3,73";"0";"-4,83 (SE 0,3 bei 13 Fragen mit R/W-Rate 0,08)";"-4,83 (SE 0,3 bei 12 Fragen mit R/W-Rate 0,08)";"-4,82 (SE 0,3 bei 6 Fragen mit R/W-Rate 0,17)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;14;A05-09;"-2,55";"1,49";"0";"-4,83 (SE 0,3 bei 14 Fragen mit R/W-Rate 0,07)";"-4,83 (SE 0,3 bei 13 Fragen mit R/W-Rate 0,08)";"";"";"";"";"-4,84 (SE 2,59 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;15;A06-17;"-1,04";"0,54";"0";"-4,84 (SE 0,3 bei 15 Fragen mit R/W-Rate 0,07)";"-4,84 (SE 0,3 bei 14 Fragen mit R/W-Rate 0,07)";"";"";"";"";"";"-4,84 (SE 5,83 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;16;A05-18;"-3,16";"0,56";"0";"-4,85 (SE 0,31 bei 16 Fragen mit R/W-Rate 0,06)";"-4,85 (SE 0,31 bei 15 Fragen mit R/W-Rate 0,07)";"";"";"";"";"-4,87 (SE 2,22 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;17;B01-14;"-0,52";"0,44";"0";"-4,86 (SE 0,31 bei 17 Fragen mit R/W-Rate 0,06)";"";"";"";"";"";"";"";"";"-4,86 (SE 6,78 bei 2 Fragen mit R/W-Rate 0)";"-4,86 (SE 6,78 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;18;A05-19;"-2,41";"0,60";"0";"-4,87 (SE 0,32 bei 18 Fragen mit R/W-Rate 0,06)";"-4,86 (SE 0,31 bei 16 Fragen mit R/W-Rate 0,06)";"";"";"";"";"-4,9 (SE 1,99 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;deact;Sim/A/A05;TP+TI:;0,40110760850813; <4
P000859;19;A02-06;"-1,99";"1,31";"0";"-4,87 (SE 0,32 bei 19 Fragen mit R/W-Rate 0,05)";"-4,87 (SE 0,31 bei 17 Fragen mit R/W-Rate 0,06)";"";"-4,87 (SE 5,13 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;20;A06-07;"-0,70";"0,38";"0";"-4,88 (SE 0,32 bei 20 Fragen mit R/W-Rate 0,05)";"-4,87 (SE 0,32 bei 18 Fragen mit R/W-Rate 0,06)";"";"";"";"";"";"-4,88 (SE 4,51 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;21;B03-01;"1,13";"0,36";"0";"-4,88 (SE 0,32 bei 21 Fragen mit R/W-Rate 0,05)";"";"";"";"";"";"";"";"";"-4,89 (SE 5,47 bei 3 Fragen mit R/W-Rate 0)";"";"";"-4,89 (SE 9,14 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";""
P000859;22;A06-19;"-1,05";"1,10";"0";"-4,88 (SE 0,32 bei 22 Fragen mit R/W-Rate 0,05)";"-4,87 (SE 0,32 bei 19 Fragen mit R/W-Rate 0,05)";"";"";"";"";"";"-4,89 (SE 3,88 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;23;B01-16;"-0,16";"1,04";"0";"-4,88 (SE 0,32 bei 23 Fragen mit R/W-Rate 0,04)";"";"";"";"";"";"";"";"";"-4,89 (SE 4,93 bei 4 Fragen mit R/W-Rate 0)";"-4,89 (SE 5,84 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;24;B02-01;"1,36";"0,31";"0";"-4,89 (SE 0,32 bei 24 Fragen mit R/W-Rate 0,04)";"";"";"";"";"";"";"";"";"-4,9 (SE 4,4 bei 5 Fragen mit R/W-Rate 0)";"";"-4,89 (SE 9,73 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;deact;Sim/B;TP+TI:;0,074473558869952; <4
P000859;25;A06-16;"-1,01";"1,35";"0";"-4,89 (SE 0,33 bei 25 Fragen mit R/W-Rate 0,04)";"-4,87 (SE 0,32 bei 20 Fragen mit R/W-Rate 0,05)";"";"";"";"";"";"-4,89 (SE 3,63 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;deact;Sim/A/A06;TP+TI:;0,097738986447109; <4
P000859;26;A02-18;"-1,66";"2,07";"0";"-4,89 (SE 0,33 bei 26 Fragen mit R/W-Rate 0,04)";"-4,87 (SE 0,32 bei 21 Fragen mit R/W-Rate 0,05)";"";"-4,88 (SE 4,82 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;deact;Sim/A/A02;TP+TI:;0,050907214175681; <4
P000859;27;B01-09;"1,08";"0,89";"0";"-4,89 (SE 0,33 bei 27 Fragen mit R/W-Rate 0,04)";"";"";"";"";"";"";"";"";"-4,9 (SE 4,25 bei 6 Fragen mit R/W-Rate 0)";"-4,9 (SE 5,5 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;28;B01-05;"-1,11";"2,03";"0";"-4,89 (SE 0,33 bei 28 Fragen mit R/W-Rate 0,04)";"";"";"";"";"";"";"";"";"-4,91 (SE 4,18 bei 7 Fragen mit R/W-Rate 0)";"-4,9 (SE 5,35 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;deact;Sim/B/B01;TP+TI:;0,036518110514388; <4
P000859;29;A01-04;"-4,08";"0,70";"0";"-4,92 (SE 0,34 bei 29 Fragen mit R/W-Rate 0,03)";"-4,9 (SE 0,33 bei 22 Fragen mit R/W-Rate 0,05)";"-4,85 (SE 0,31 bei 7 Fragen mit R/W-Rate 0,14)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;30;A01-15;"-4,14";"0,34";"0";"-4,94 (SE 0,35 bei 30 Fragen mit R/W-Rate 0,03)";"-4,92 (SE 0,34 bei 23 Fragen mit R/W-Rate 0,04)";"-4,86 (SE 0,32 bei 8 Fragen mit R/W-Rate 0,13)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;31;A01-13;"-3,91";"5,14";"0";"-4,94 (SE 0,35 bei 31 Fragen mit R/W-Rate 0,03)";"-4,92 (SE 0,34 bei 24 Fragen mit R/W-Rate 0,04)";"-4,87 (SE 0,31 bei 9 Fragen mit R/W-Rate 0,11)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;32;A01-02;"-3,86";"0,99";"0";"-4,97 (SE 0,36 bei 32 Fragen mit R/W-Rate 0,03)";"-4,95 (SE 0,35 bei 25 Fragen mit R/W-Rate 0,04)";"-4,89 (SE 0,33 bei 10 Fragen mit R/W-Rate 0,1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000859;drop;Sim/A/A01;N_scale:;10; >=10
P000859;end;keine Skala übrig
P000859;RESULT;;;;pp;-4,97;-4,95;-4,89;-4,96;"";"";-4,99;-4,97;"";-4,99;-4,98;-4,97;-4,97;"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,36;0,35;0,33;5,08;"";"";2,09;3,72;"";4,27;5,49;9,82;9,26;"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,03;0,04;0,1;0;"";"";0;0;"";0;0;0;0;"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;32;25;10;5;"";"";5;5;"";7;5;1;1;"";"";"";"";"";"";"";"";"";"";"";""

P000860
P000860;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
