person;step;question;difficulty;discrimination;fraction;Sim;Sim/A;Sim/A/A01;Sim/A/A02;Sim/A/A03;Sim/A/A04;Sim/A/A05;Sim/A/A06;Sim/A/A07;Sim/B;Sim/B/B01;Sim/B/B02;Sim/B/B03;Sim/B/B04;Sim/C;Sim/C/C01;Sim/C/C02;Sim/C/C03;Sim/C/C04;Sim/C/C05;Sim/C/C06;Sim/C/C07;Sim/C/C08;Sim/C/C09;Sim/C/C10
P000897;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000897;5;A02-17;"-2,54";"4,98";"0";"-3,06 (SE 0,78 bei 5 Fragen mit R/W-Rate 0)";"-3,06 (SE 0,78 bei 4 Fragen mit R/W-Rate 0)";"";"-3,06 (SE 0,78 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000897;6;A01-12;"-3,62";"3,70";"0";"-4,14 (SE 0,81 bei 6 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 5 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000897;drop;Sim;N_scale:;6; >=6
P000897;inhere;Sim/C;pp:;-4,1409524430204;from:;Sim:;-4,1409524430204
P000897;end;keine Skala übrig
P000897;RESULT;;;;pp;-4,14;-4,14;-4,14;-3,06;"";"";"";-1,3;"";-0,67;-0,67;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,81;0,81;0,81;0,78;"";"";"";1,11;"";1,47;1,47;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0;0;0;0;"";"";"";0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;1;3;"";"";"";1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000898
P000898;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000898;2;A06-15;"-0,65";"5,56";"1";"-0,29 (SE 0,38 bei 2 Fragen mit R/W-Rate 0,5)";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000898;3;C01-01;"-0,27";"5,96";"1";"-0,09 (SE 0,25 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,02 (SE 0,43 bei 1 Fragen mit R/W-Rate 1)";"-0,02 (SE 0,43 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";""
P000898;4;A04-17;"0,06";"5,75";"0";"-0,17 (SE 0,22 bei 4 Fragen mit R/W-Rate 0,5)";"-0,29 (SE 0,39 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"-0,36 (SE 0,64 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000898;drop;Sim;se_scale:;0,21600247122779; <=0,35;delta (pp):0,076818737887642; <=0,1
P000898;end;keine Skala übrig
P000898;RESULT;;;;pp;-0,17;-0,29;"";"";"";-0,36;"";-0,22;"";-0,22;-0,22;"";"";"";-0,1;-0,1;"";"";"";"";"";"";"";"";""
;;;;;se;0,22;0,39;"";"";"";0,64;"";0,65;"";0,45;0,45;"";"";"";0,38;0,38;"";"";"";"";"";"";"";"";""
;;;;;frac;0,5;0,5;"";"";"";0;"";1;"";0;0;"";"";"";1;1;"";"";"";"";"";"";"";"";""
;;;;;N;4;2;"";"";"";1;"";1;"";1;1;"";"";"";1;1;"";"";"";"";"";"";"";"";""

P000899
P000899;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000899;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000899;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000899;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000899;5;A02-17;"-2,54";"4,98";"1";"-2,16 (SE 0,4 bei 5 Fragen mit R/W-Rate 0,2)";"-2,16 (SE 0,4 bei 4 Fragen mit R/W-Rate 0,25)";"";"-2,16 (SE 0,4 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000899;6;A05-11;"-2,53";"4,81";"1";"-2,09 (SE 0,33 bei 6 Fragen mit R/W-Rate 0,33)";"-2,09 (SE 0,33 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"";"";"-2,04 (SE 0,74 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000899;drop;Sim;N_scale:;6; >=6
P000899;drop;Sim;se_scale:;0,32939784966085; <=0,35;delta (pp):0,076708354642331; <=0,1
P000899;inhere;Sim/C;pp:;-2,0867394465224;from:;Sim:;-2,0867394465224
P000899;end;keine Skala übrig
P000899;RESULT;;;;pp;-2,09;-2,09;"";-2,16;"";"";-2,04;-2,09;"";-2,09;-2,09;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,33;0,33;"";0,4;"";"";0,74;9,77;"";96,87;96,87;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,33;0,4;"";0,33;"";"";1;0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;"";3;"";"";1;1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000900
P000900;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000900;2;B03-10;"0,68";"5,75";"0";"0,36 (SE 0,35 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"0,36 (SE 0,35 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"0,29 (SE 0,59 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";""
P000900;3;C03-15;"0,54";"5,91";"1";"0,62 (SE 0,24 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,71 (SE 0,38 bei 1 Fragen mit R/W-Rate 1)";"";"";"0,71 (SE 0,38 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";""
P000900;4;C03-11;"0,63";"5,40";"0";"0,52 (SE 0,2 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";"0,6 (SE 0,25 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"0,6 (SE 0,25 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";""
P000900;5;B02-05;"0,43";"5,03";"1";"0,58 (SE 0,18 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"0,57 (SE 0,26 bei 3 Fragen mit R/W-Rate 0,67)";"";"0,65 (SE 0,46 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000900;drop;Sim;se_scale:;0,18175252837863; <=0,35;delta (pp):0,065360644433376; <=0,1
P000900;inhere;Sim/A;pp:;0,58170532333263;from:;Sim:;0,58170532333263
P000900;end;keine Skala übrig
P000900;RESULT;;;;pp;0,58;"";"";"";"";"";"";"";"";0,57;0,58;0,65;0,47;"";0,6;"";"";0,6;"";"";"";"";"";"";""
;;;;;se;0,18;"";"";"";"";"";"";"";"";0,26;0,85;0,46;0,41;"";0,25;"";"";0,25;"";"";"";"";"";"";""
;;;;;frac;0,6;"";"";"";"";"";"";"";"";0,67;1;1;0;"";0,5;"";"";0,5;"";"";"";"";"";"";""
;;;;;N;5;"";"";"";"";"";"";"";"";3;1;1;1;"";2;"";"";2;"";"";"";"";"";"";""

P000901
P000901;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000901;2;A06-15;"-0,65";"5,56";"1";"-0,29 (SE 0,38 bei 2 Fragen mit R/W-Rate 0,5)";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000901;3;C01-01;"-0,27";"5,96";"0";"-0,48 (SE 0,27 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,55 (SE 0,46 bei 1 Fragen mit R/W-Rate 0)";"-0,55 (SE 0,46 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";""
P000901;4;A07-19;"-0,56";"5,68";"1";"-0,38 (SE 0,22 bei 4 Fragen mit R/W-Rate 0,5)";"-0,3 (SE 0,35 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"-0,32 (SE 0,44 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000901;5;B02-00;"-0,35";"5,94";"0";"-0,47 (SE 0,18 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"";"";"";"";"";"";"-0,53 (SE 0,36 bei 2 Fragen mit R/W-Rate 0)";"";"-0,52 (SE 0,38 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000901;drop;Sim;se_scale:;0,18488649147579; <=0,35;delta (pp):0,091625431377263; <=0,1
P000901;end;keine Skala übrig
P000901;RESULT;;;;pp;-0,47;-0,38;"";"";"";"";"";-0,43;-0,41;-0,53;-0,48;-0,52;"";"";-0,51;-0,51;"";"";"";"";"";"";"";"";""
;;;;;se;0,18;0,3;"";"";"";"";"";0,43;0,38;0,36;0,84;0,38;"";"";0,42;0,42;"";"";"";"";"";"";"";"";""
;;;;;frac;0,4;1;"";"";"";"";"";1;1;0;0;0;"";"";0;0;"";"";"";"";"";"";"";"";""
;;;;;N;5;2;"";"";"";"";"";1;1;2;1;1;"";"";1;1;"";"";"";"";"";"";"";"";""

P000902
P000902;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000902;2;A06-15;"-0,65";"5,56";"1";"-0,29 (SE 0,38 bei 2 Fragen mit R/W-Rate 0,5)";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"-0,23 (SE 0,64 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000902;3;C01-01;"-0,27";"5,96";"0";"-0,48 (SE 0,27 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";"-0,55 (SE 0,46 bei 1 Fragen mit R/W-Rate 0)";"-0,55 (SE 0,46 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";""
P000902;4;A07-19;"-0,56";"5,68";"0";"-0,65 (SE 0,23 bei 4 Fragen mit R/W-Rate 0,25)";"-0,61 (SE 0,25 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"-0,72 (SE 0,39 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000902;5;A06-09;"-0,80";"5,78";"1";"-0,58 (SE 0,2 bei 5 Fragen mit R/W-Rate 0,4)";"-0,54 (SE 0,22 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"-0,44 (SE 0,33 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000902;drop;Sim;se_scale:;0,19546203564221; <=0,35;delta (pp):0,065639831902342; <=0,1
P000902;end;keine Skala übrig
P000902;RESULT;;;;pp;-0,58;-0,54;"";"";"";"";"";-0,44;-0,65;-0,59;-0,59;"";"";"";-0,61;-0,61;"";"";"";"";"";"";"";"";""
;;;;;se;0,2;0,22;"";"";"";"";"";0,33;0,36;1,15;1,15;"";"";"";0,52;0,52;"";"";"";"";"";"";"";"";""
;;;;;frac;0,4;0,67;"";"";"";"";"";1;0;0;0;"";"";"";0;0;"";"";"";"";"";"";"";"";""
;;;;;N;5;3;"";"";"";"";"";2;1;1;1;"";"";"";1;1;"";"";"";"";"";"";"";"";""

P000903
P000903;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000903;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000903;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000903;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000903;5;A02-17;"-2,54";"4,98";"1";"-2,16 (SE 0,4 bei 5 Fragen mit R/W-Rate 0,2)";"-2,16 (SE 0,4 bei 4 Fragen mit R/W-Rate 0,25)";"";"-2,16 (SE 0,4 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000903;6;A05-11;"-2,53";"4,81";"1";"-2,09 (SE 0,33 bei 6 Fragen mit R/W-Rate 0,33)";"-2,09 (SE 0,33 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"";"";"-2,04 (SE 0,74 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000903;drop;Sim;N_scale:;6; >=6
P000903;drop;Sim;se_scale:;0,32939784966085; <=0,35;delta (pp):0,076708354642331; <=0,1
P000903;inhere;Sim/C;pp:;-2,0867394465224;from:;Sim:;-2,0867394465224
P000903;end;keine Skala übrig
P000903;RESULT;;;;pp;-2,09;-2,09;"";-2,16;"";"";-2,04;-2,09;"";-2,09;-2,09;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,33;0,33;"";0,4;"";"";0,74;9,77;"";96,87;96,87;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,33;0,4;"";0,33;"";"";1;0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;"";3;"";"";1;1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000904
P000904;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000904;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000904;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000904;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000904;5;A02-17;"-2,54";"4,98";"0";"-3,06 (SE 0,78 bei 5 Fragen mit R/W-Rate 0)";"-3,06 (SE 0,78 bei 4 Fragen mit R/W-Rate 0)";"";"-3,06 (SE 0,78 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000904;6;A01-12;"-3,62";"3,70";"0";"-4,14 (SE 0,81 bei 6 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 5 Fragen mit R/W-Rate 0)";"-4,14 (SE 0,81 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000904;drop;Sim;N_scale:;6; >=6
P000904;inhere;Sim/C;pp:;-4,1409524430204;from:;Sim:;-4,1409524430204
P000904;end;keine Skala übrig
P000904;RESULT;;;;pp;-4,14;-4,14;-4,14;-3,06;"";"";"";-1,3;"";-0,67;-0,67;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,81;0,81;0,81;0,78;"";"";"";1,11;"";1,47;1,47;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0;0;0;0;"";"";"";0;"";0;0;"";"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;6;5;1;3;"";"";"";1;"";1;1;"";"";"";"";"";"";"";"";"";"";"";"";"";""

P000905
P000905;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000905;2;B03-10;"0,68";"5,75";"1";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"1,31 (SE 1,1 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000905;3;B03-06;"1,34";"5,94";"0";"1,01 (SE 0,36 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"1,01 (SE 0,36 bei 3 Fragen mit R/W-Rate 0,67)";"";"";"1,01 (SE 0,36 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";""
P000905;4;B01-04;"1,05";"5,22";"0";"0,85 (SE 0,27 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"0,85 (SE 0,27 bei 4 Fragen mit R/W-Rate 0,5)";"0,53 (SE 0,54 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000905;5;B03-04;"0,97";"5,47";"0";"0,75 (SE 0,23 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"";"";"";"";"";"";"0,75 (SE 0,23 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"0,81 (SE 0,26 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";""
P000905;drop;Sim;se_scale:;0,2309528991732; <=0,35;delta (pp):0,093824166353157; <=0,1
P000905;inhere;Sim/A;pp:;0,75304203983135;from:;Sim:;0,75304203983135
P000905;inhere;Sim/C;pp:;0,75304203983135;from:;Sim:;0,75304203983135
P000905;end;keine Skala übrig
P000905;RESULT;;;;pp;0,75;"";"";"";"";"";"";"";"";0,75;0,53;"";0,81;"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,23;"";"";"";"";"";"";"";"";0,23;0,54;"";0,26;"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,4;"";"";"";"";"";"";"";"";0,4;0,5;"";0,33;"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;5;"";"";"";"";"";"";"";"";5;2;"";3;"";"";"";"";"";"";"";"";"";"";"";""

P000906
P000906;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000906;2;B03-10;"0,68";"5,75";"1";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"1,31 (SE 1,1 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000906;3;B03-06;"1,34";"5,94";"1";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"1,9 (SE 0,91 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000906;4;B02-12;"2,06";"5,24";"1";"2,6 (SE 0,83 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"2,6 (SE 0,83 bei 4 Fragen mit R/W-Rate 1)";"";"2,6 (SE 0,83 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000906;5;B04-03;"2,80";"5,89";"1";"3,26 (SE 0,7 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"3,26 (SE 0,7 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"3,26 (SE 0,7 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";""
P000906;6;C10-00;"3,33";"5,95";"1";"3,77 (SE 0,65 bei 6 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"3,76 (SE 0,65 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"3,76 (SE 0,65 bei 1 Fragen mit R/W-Rate 1)"
P000906;drop;Sim;N_scale:;6; >=6
P000906;inhere;Sim/A;pp:;3,7697845728167;from:;Sim:;3,7697845728167
P000906;end;keine Skala übrig
P000906;RESULT;;;;pp;3,77;"";"";"";"";"";"";"";"";3,26;0,76;2,6;1,9;3,26;3,76;"";"";"";"";"";"";"";"";"";3,76
;;;;;se;0,65;"";"";"";"";"";"";"";"";0,7;1,42;0,83;0,91;0,7;0,65;"";"";"";"";"";"";"";"";"";0,65
;;;;;frac;1;"";"";"";"";"";"";"";"";1;1;1;1;1;1;"";"";"";"";"";"";"";"";"";1
;;;;;N;6;"";"";"";"";"";"";"";"";5;1;1;2;1;1;"";"";"";"";"";"";"";"";"";1

P000907
P000907;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000907;2;B03-10;"0,68";"5,75";"1";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"1,31 (SE 1,1 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000907;3;B03-06;"1,34";"5,94";"1";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"1,9 (SE 0,91 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000907;4;B02-12;"2,06";"5,24";"1";"2,6 (SE 0,83 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"2,6 (SE 0,83 bei 4 Fragen mit R/W-Rate 1)";"";"2,6 (SE 0,83 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000907;5;B04-03;"2,80";"5,89";"1";"3,26 (SE 0,7 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"3,26 (SE 0,7 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"3,26 (SE 0,7 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";""
