person;step;question;difficulty;discrimination;fraction;Sim;Sim/A;Sim/A/A01;Sim/A/A02;Sim/A/A03;Sim/A/A04;Sim/A/A05;Sim/A/A06;Sim/A/A07;Sim/B;Sim/B/B01;Sim/B/B02;Sim/B/B03;Sim/B/B04;Sim/C;Sim/C/C01;Sim/C/C02;Sim/C/C03;Sim/C/C04;Sim/C/C05;Sim/C/C06;Sim/C/C07;Sim/C/C08;Sim/C/C09;Sim/C/C10
P000777;65;B02-00;"-0,35";"5,94";"0";"-0,36 (SE 0,09 bei 65 Fragen mit R/W-Rate 0,55)";"";"";"";"";"";"";"";"";"-1,39 (SE 0,32 bei 10 Fragen mit R/W-Rate 0,3)";"";"-1,39 (SE 3,69 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000777;drop;Sim/B;N_scale:;10; >=10
P000777;inhere;Sim/B/B03;pp:;-1,3872574061293;from:;Sim/B:;-1,3872574061293
P000777;inhere;Sim/B/B04;pp:;-1,3872574061293;from:;Sim/B:;-1,3872574061293
P000777;66;B01-19;"-0,27";"4,09";"0";"-0,38 (SE 0,08 bei 66 Fragen mit R/W-Rate 0,55)";"";"";"";"";"";"";"";"";"-1,39 (SE 0,32 bei 11 Fragen mit R/W-Rate 0,27)";"-1,39 (SE 0,32 bei 10 Fragen mit R/W-Rate 0,3)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000777;drop;Sim/B/B01;N_scale:;10; >=10
P000777;end;keine Skala übrig
P000777;RESULT;;;;pp;-0,38;-0,61;"";-0,66;"";-0,44;"";-0,96;-0,35;-1,39;-1,39;-1,39;"";"";0,27;0,44;0,66;-0,05;"";"";"";"";"";"";""
;;;;;se;0,08;0,11;"";0,24;"";0,24;"";0,18;0,26;0,32;0,32;3,73;"";"";0,15;0,38;0,31;0,28;"";"";"";"";"";"";""
;;;;;frac;0,55;0,56;"";0,56;"";0,5;"";0,4;1;0,27;0,3;0;"";"";0,63;0,8;0,7;0,4;"";"";"";"";"";"";""
;;;;;N;66;25;"";9;"";8;"";5;3;11;10;1;"";"";30;10;10;10;"";"";"";"";"";"";""

P000778
P000778;1;B01-18;"0,05";"5,95";"1";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"0,76 (SE 1,42 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;enact;Sim/B;TP+TI:;41,110175452158; >=4
P000778;enact;Sim/B/B01;TP+TI:;14,256090342932; >=4
P000778;2;B03-10;"0,68";"5,75";"1";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,32 (SE 1,1 bei 2 Fragen mit R/W-Rate 1)";"";"";"1,31 (SE 1,1 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000778;enact;Sim/B/B03;TP+TI:;31,968214676712; >=4
P000778;3;B03-06;"1,34";"5,94";"1";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"1,9 (SE 0,91 bei 3 Fragen mit R/W-Rate 1)";"";"";"1,9 (SE 0,91 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000778;4;B02-12;"2,06";"5,24";"0";"1,69 (SE 0,39 bei 4 Fragen mit R/W-Rate 0,75)";"";"";"";"";"";"";"";"";"1,69 (SE 0,39 bei 4 Fragen mit R/W-Rate 0,75)";"";"1,62 (SE 0,66 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;enact;Sim/B/B02;TP+TI:;6,1268268874387; >=4
P000778;5;B01-01;"1,74";"3,07";"1";"1,88 (SE 0,33 bei 5 Fragen mit R/W-Rate 0,8)";"";"";"";"";"";"";"";"";"1,88 (SE 0,33 bei 5 Fragen mit R/W-Rate 0,8)";"1,99 (SE 0,7 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;6;B02-09;"2,00";"2,74";"0";"1,77 (SE 0,31 bei 6 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"1,77 (SE 0,31 bei 6 Fragen mit R/W-Rate 0,67)";"";"1,65 (SE 0,5 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;7;B02-03;"0,86";"4,10";"1";"1,78 (SE 0,3 bei 7 Fragen mit R/W-Rate 0,71)";"";"";"";"";"";"";"";"";"1,78 (SE 0,3 bei 7 Fragen mit R/W-Rate 0,71)";"";"1,34 (SE 0,55 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;8;B02-07;"2,61";"4,31";"0";"1,77 (SE 0,3 bei 8 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";"";"1,77 (SE 0,3 bei 8 Fragen mit R/W-Rate 0,63)";"";"1,33 (SE 0,54 bei 4 Fragen mit R/W-Rate 0,25)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;9;C07-01;"2,82";"2,27";"0";"1,75 (SE 0,29 bei 9 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,74 (SE 1,63 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"1,74 (SE 1,63 bei 1 Fragen mit R/W-Rate 0)";"";"";""
P000778;enact;Sim/C;TP+TI:;5,0005047373425; >=4
P000778;10;B04-01;"2,87";"2,66";"0";"1,74 (SE 0,29 bei 10 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"1,76 (SE 0,29 bei 9 Fragen mit R/W-Rate 0,56)";"";"";"";"1,75 (SE 1,76 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";""
P000778;drop;Sim;N_scale:;10; >=10
P000778;inhere;Sim/A;pp:;1,7424770453419;from:;Sim:;1,7424770453419
P000778;11;B03-05;"1,27";"3,32";"1";"1,78 (SE 0,27 bei 11 Fragen mit R/W-Rate 0,55)";"";"";"";"";"";"";"";"";"1,8 (SE 0,27 bei 10 Fragen mit R/W-Rate 0,6)";"";"";"1,85 (SE 0,6 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000778;drop;Sim/B;N_scale:;10; >=10
P000778;12;B02-15;"0,44";"4,01";"1";"1,79 (SE 0,27 bei 12 Fragen mit R/W-Rate 0,58)";"";"";"";"";"";"";"";"";"1,8 (SE 0,27 bei 11 Fragen mit R/W-Rate 0,64)";"";"1,36 (SE 0,51 bei 5 Fragen mit R/W-Rate 0,4)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;13;B02-08;"1,57";"1,76";"0";"1,71 (SE 0,26 bei 13 Fragen mit R/W-Rate 0,54)";"";"";"";"";"";"";"";"";"1,73 (SE 0,27 bei 12 Fragen mit R/W-Rate 0,58)";"";"1,21 (SE 0,45 bei 6 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;14;B03-15;"1,72";"1,44";"1";"1,76 (SE 0,26 bei 14 Fragen mit R/W-Rate 0,57)";"";"";"";"";"";"";"";"";"1,77 (SE 0,26 bei 13 Fragen mit R/W-Rate 0,62)";"";"";"1,86 (SE 0,56 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000778;15;C03-12;"1,18";"3,13";"1";"1,79 (SE 0,25 bei 15 Fragen mit R/W-Rate 0,6)";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,94 (SE 0,87 bei 2 Fragen mit R/W-Rate 0,5)";"";"";"2,07 (SE 1,37 bei 1 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";""
P000778;16;B02-05;"0,43";"5,03";"1";"1,79 (SE 0,25 bei 16 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";"";"1,78 (SE 0,26 bei 14 Fragen mit R/W-Rate 0,64)";"";"1,23 (SE 0,43 bei 7 Fragen mit R/W-Rate 0,43)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;17;B01-02;"1,34";"1,75";"1";"1,82 (SE 0,24 bei 17 Fragen mit R/W-Rate 0,65)";"";"";"";"";"";"";"";"";"1,81 (SE 0,26 bei 15 Fragen mit R/W-Rate 0,67)";"1,92 (SE 0,6 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;18;C04-03;"2,92";"2,95";"0";"1,82 (SE 0,24 bei 18 Fragen mit R/W-Rate 0,61)";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,85 (SE 0,75 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"1,79 (SE 1,86 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";""
P000778;19;C03-13;"1,01";"3,88";"1";"1,82 (SE 0,24 bei 19 Fragen mit R/W-Rate 0,63)";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,91 (SE 0,68 bei 4 Fragen mit R/W-Rate 0,5)";"";"";"2,04 (SE 1,08 bei 2 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";""
P000778;20;C03-07;"0,82";"1,73";"1";"1,84 (SE 0,24 bei 20 Fragen mit R/W-Rate 0,65)";"";"";"";"";"";"";"";"";"";"";"";"";"";"2,01 (SE 0,65 bei 5 Fragen mit R/W-Rate 0,6)";"";"";"2,15 (SE 1,09 bei 3 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";""
P000778;21;C10-19;"3,01";"3,24";"0";"1,84 (SE 0,23 bei 21 Fragen mit R/W-Rate 0,62)";"";"";"";"";"";"";"";"";"";"";"";"";"";"1,96 (SE 0,6 bei 6 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"1,93 (SE 1,84 bei 1 Fragen mit R/W-Rate 0)"
P000778;deact;Sim/C;TP+TI:;3,9825285182621; <4
P000778;22;B03-08;"1,28";"2,28";"1";"1,86 (SE 0,23 bei 22 Fragen mit R/W-Rate 0,64)";"";"";"";"";"";"";"";"";"1,84 (SE 0,25 bei 16 Fragen mit R/W-Rate 0,69)";"";"";"1,94 (SE 0,56 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000778;23;B02-16;"0,26";"3,85";"1";"1,86 (SE 0,23 bei 23 Fragen mit R/W-Rate 0,65)";"";"";"";"";"";"";"";"";"1,84 (SE 0,25 bei 17 Fragen mit R/W-Rate 0,71)";"";"1,24 (SE 0,42 bei 8 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;24;B03-11;"1,23";"4,47";"1";"1,87 (SE 0,22 bei 24 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"1,86 (SE 0,24 bei 18 Fragen mit R/W-Rate 0,72)";"";"";"1,95 (SE 0,51 bei 6 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000778;25;B01-06;"0,91";"3,07";"1";"1,88 (SE 0,22 bei 25 Fragen mit R/W-Rate 0,68)";"";"";"";"";"";"";"";"";"1,87 (SE 0,24 bei 19 Fragen mit R/W-Rate 0,74)";"1,96 (SE 0,57 bei 4 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;26;B02-11;"0,21";"3,86";"1";"1,88 (SE 0,22 bei 26 Fragen mit R/W-Rate 0,69)";"";"";"";"";"";"";"";"";"1,87 (SE 0,24 bei 20 Fragen mit R/W-Rate 0,75)";"";"1,26 (SE 0,42 bei 9 Fragen mit R/W-Rate 0,56)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;27;B02-06;"2,35";"0,89";"0";"1,86 (SE 0,22 bei 27 Fragen mit R/W-Rate 0,67)";"";"";"";"";"";"";"";"";"1,85 (SE 0,24 bei 21 Fragen mit R/W-Rate 0,71)";"";"1,22 (SE 0,4 bei 10 Fragen mit R/W-Rate 0,5)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;drop;Sim/B/B02;N_scale:;10; >=10
P000778;28;B01-04;"1,05";"5,22";"1";"1,87 (SE 0,22 bei 28 Fragen mit R/W-Rate 0,68)";"";"";"";"";"";"";"";"";"1,85 (SE 0,23 bei 22 Fragen mit R/W-Rate 0,73)";"1,95 (SE 0,55 bei 5 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;29;B01-11;"0,99";"4,49";"1";"1,87 (SE 0,22 bei 29 Fragen mit R/W-Rate 0,69)";"";"";"";"";"";"";"";"";"1,86 (SE 0,23 bei 23 Fragen mit R/W-Rate 0,74)";"1,95 (SE 0,53 bei 6 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;30;B03-00;"1,50";"0,95";"1";"1,89 (SE 0,22 bei 30 Fragen mit R/W-Rate 0,7)";"";"";"";"";"";"";"";"";"1,88 (SE 0,23 bei 24 Fragen mit R/W-Rate 0,75)";"";"";"2,4 (SE 0,86 bei 7 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";""
P000778;deact;Sim/B/B03;TP+TI:;2,0472967290598; <4
P000778;31;B01-09;"1,08";"0,89";"1";"1,9 (SE 0,21 bei 31 Fragen mit R/W-Rate 0,71)";"";"";"";"";"";"";"";"";"1,9 (SE 0,23 bei 25 Fragen mit R/W-Rate 0,76)";"2,37 (SE 0,76 bei 7 Fragen mit R/W-Rate 1)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000778;deact;Sim/B/B01;TP+TI:;1,9847899708287; <4
P000778;end;kein Item übrig
P000778;RESULT;;;;pp;1,9;"";"";"";"";"";"";"";"";1,9;2,37;1,22;2,4;1,89;1,96;"";"";1,93;1,9;"";"";1,89;"";"";1,9
;;;;;se;0,21;"";"";"";"";"";"";"";"";0,23;0,76;0,4;0,86;1,49;0,6;"";"";0,81;1,61;"";"";1,42;"";"";1,92
;;;;;frac;0,71;"";"";"";"";"";"";"";"";0,76;1;0,5;1;0;0,5;"";"";1;0;"";"";0;"";"";0
;;;;;N;31;"";"";"";"";"";"";"";"";25;7;10;7;1;6;"";"";3;1;"";"";1;"";"";1

P000779
P000779;1;B01-18;"0,05";"5,95";"0";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"-0,67 (SE 1,47 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;enact;Sim/B;TP+TI:;19,24131066956; >=4
P000779;enact;Sim/B/B01;TP+TI:;14,962830553207; >=4
P000779;2;A06-15;"-0,65";"5,56";"0";"-1,3 (SE 1,11 bei 2 Fragen mit R/W-Rate 0)";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,3 (SE 1,11 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;enact;Sim/A;TP+TI:;45,77988269938; >=4
P000779;enact;Sim/A/A06;TP+TI:;25,271182814417; >=4
P000779;3;A02-02;"-1,28";"5,61";"0";"-1,86 (SE 0,93 bei 3 Fragen mit R/W-Rate 0)";"-1,86 (SE 0,93 bei 2 Fragen mit R/W-Rate 0)";"";"-1,86 (SE 0,93 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;enact;Sim/A/A02;TP+TI:;24,396912097774; >=4
P000779;4;A02-19;"-1,80";"5,87";"0";"-2,33 (SE 0,82 bei 4 Fragen mit R/W-Rate 0)";"-2,33 (SE 0,82 bei 3 Fragen mit R/W-Rate 0)";"";"-2,33 (SE 0,82 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;5;A02-17;"-2,54";"4,98";"0";"-3,06 (SE 0,78 bei 5 Fragen mit R/W-Rate 0)";"-3,06 (SE 0,78 bei 4 Fragen mit R/W-Rate 0)";"";"-3,06 (SE 0,78 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;6;A06-02;"-1,10";"4,59";"0";"-3,06 (SE 0,78 bei 6 Fragen mit R/W-Rate 0)";"-3,06 (SE 0,78 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"";"-1,78 (SE 1,05 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;7;B02-00;"-0,35";"5,94";"0";"-3,06 (SE 0,78 bei 7 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-1,02 (SE 1,2 bei 2 Fragen mit R/W-Rate 0)";"";"-1,01 (SE 1,21 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;8;B01-17;"-0,39";"4,83";"0";"-3,06 (SE 0,78 bei 8 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-1,2 (SE 1,19 bei 3 Fragen mit R/W-Rate 0)";"-1,14 (SE 1,27 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;9;A02-04;"-2,79";"4,16";"0";"-3,39 (SE 0,8 bei 9 Fragen mit R/W-Rate 0)";"-3,39 (SE 0,8 bei 6 Fragen mit R/W-Rate 0)";"";"-3,39 (SE 0,8 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;10;B01-12;"-1,17";"4,04";"0";"-3,39 (SE 0,8 bei 10 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"-1,89 (SE 1,1 bei 4 Fragen mit R/W-Rate 0)";"-1,89 (SE 1,1 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;drop;Sim;N_scale:;10; >=10
P000779;inhere;Sim/C;pp:;-3,3915342158719;from:;Sim:;-3,3915342158719
P000779;11;A01-16;"-3,67";"4,44";"0";"-4,16 (SE 0,73 bei 11 Fragen mit R/W-Rate 0)";"-4,16 (SE 0,73 bei 7 Fragen mit R/W-Rate 0)";"-4,15 (SE 0,73 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;enact;Sim/A/A01;TP+TI:;28,202151561375; >=4
P000779;12;A01-00;"-4,45";"5,92";"0";"-4,84 (SE 0,58 bei 12 Fragen mit R/W-Rate 0)";"-4,84 (SE 0,58 bei 8 Fragen mit R/W-Rate 0)";"-4,84 (SE 0,58 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;13;A01-01;"-4,57";"5,22";"1";"-4,53 (SE 0,25 bei 13 Fragen mit R/W-Rate 0,08)";"-4,53 (SE 0,25 bei 9 Fragen mit R/W-Rate 0,11)";"-4,53 (SE 0,25 bei 3 Fragen mit R/W-Rate 0,33)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;14;A01-09;"-4,64";"3,14";"0";"-4,64 (SE 0,25 bei 14 Fragen mit R/W-Rate 0,07)";"-4,64 (SE 0,25 bei 10 Fragen mit R/W-Rate 0,1)";"-4,64 (SE 0,25 bei 4 Fragen mit R/W-Rate 0,25)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;drop;Sim/A;N_scale:;10; >=10
P000779;inhere;Sim/A/A03;pp:;-4,640037056888;from:;Sim/A:;-4,640037056888
P000779;inhere;Sim/A/A04;pp:;-4,640037056888;from:;Sim/A:;-4,640037056888
P000779;inhere;Sim/A/A05;pp:;-4,640037056888;from:;Sim/A:;-4,640037056888
P000779;inhere;Sim/A/A07;pp:;-4,640037056888;from:;Sim/A:;-4,640037056888
P000779;enact;Sim/A/A03;TP+TI:;18,068021922284; >=4
P000779;15;A03-00;"-4,44";"5,85";"0";"-4,71 (SE 0,23 bei 15 Fragen mit R/W-Rate 0,07)";"-4,71 (SE 0,23 bei 11 Fragen mit R/W-Rate 0,09)";"";"";"-4,75 (SE 0,49 bei 1 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;16;A03-08;"-4,28";"4,43";"0";"-4,74 (SE 0,23 bei 16 Fragen mit R/W-Rate 0,06)";"-4,74 (SE 0,23 bei 12 Fragen mit R/W-Rate 0,08)";"";"";"-4,79 (SE 0,44 bei 2 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;17;A03-01;"-4,39";"1,58";"0";"-4,77 (SE 0,24 bei 17 Fragen mit R/W-Rate 0,06)";"-4,77 (SE 0,24 bei 13 Fragen mit R/W-Rate 0,08)";"";"";"-4,84 (SE 0,46 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;18;A01-10;"-4,09";"4,46";"0";"-4,78 (SE 0,23 bei 18 Fragen mit R/W-Rate 0,06)";"-4,78 (SE 0,23 bei 14 Fragen mit R/W-Rate 0,07)";"-4,66 (SE 0,25 bei 5 Fragen mit R/W-Rate 0,2)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;drop;Sim/A/A01;se_scale:;0,2457631849609; <=0,25;delta (pp):0,020905210191739; <=0,1
P000779;19;A03-05;"-4,25";"1,61";"0";"-4,81 (SE 0,24 bei 19 Fragen mit R/W-Rate 0,05)";"-4,81 (SE 0,24 bei 15 Fragen mit R/W-Rate 0,07)";"";"";"-4,9 (SE 0,49 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;20;A03-06;"-4,14";"4,21";"0";"-4,82 (SE 0,24 bei 20 Fragen mit R/W-Rate 0,05)";"-4,82 (SE 0,24 bei 16 Fragen mit R/W-Rate 0,06)";"";"";"-4,91 (SE 0,47 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;21;A03-14;"-4,09";"3,32";"0";"-4,83 (SE 0,24 bei 21 Fragen mit R/W-Rate 0,05)";"-4,83 (SE 0,24 bei 17 Fragen mit R/W-Rate 0,06)";"";"";"-4,93 (SE 0,45 bei 6 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;22;A06-17;"-1,04";"0,54";"0";"-4,84 (SE 0,24 bei 22 Fragen mit R/W-Rate 0,05)";"-4,84 (SE 0,24 bei 18 Fragen mit R/W-Rate 0,06)";"";"";"";"";"";"-4,84 (SE 5,83 bei 3 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;23;A02-06;"-1,99";"1,31";"0";"-4,84 (SE 0,24 bei 23 Fragen mit R/W-Rate 0,04)";"-4,84 (SE 0,24 bei 19 Fragen mit R/W-Rate 0,05)";"";"-4,84 (SE 4,84 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;deact;Sim/A/A02;TP+TI:;0,054185758173499; <4
P000779;24;B01-14;"-0,52";"0,44";"0";"-4,84 (SE 0,24 bei 24 Fragen mit R/W-Rate 0,04)";"";"";"";"";"";"";"";"";"-4,85 (SE 6,76 bei 5 Fragen mit R/W-Rate 0)";"-4,85 (SE 6,76 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;deact;Sim/B;TP+TI:;0,063170810788392; <4
P000779;25;A06-07;"-0,70";"0,38";"0";"-4,85 (SE 0,24 bei 25 Fragen mit R/W-Rate 0,04)";"-4,84 (SE 0,24 bei 20 Fragen mit R/W-Rate 0,05)";"";"";"";"";"";"-4,85 (SE 4,48 bei 4 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;26;A06-19;"-1,05";"1,10";"0";"-4,85 (SE 0,24 bei 26 Fragen mit R/W-Rate 0,04)";"-4,84 (SE 0,24 bei 21 Fragen mit R/W-Rate 0,05)";"";"";"";"";"";"-4,85 (SE 3,84 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;deact;Sim/A/A06;TP+TI:;0,099662120701202; <4
P000779;27;A03-17;"-4,10";"4,55";"0";"-4,86 (SE 0,24 bei 27 Fragen mit R/W-Rate 0,04)";"-4,85 (SE 0,24 bei 22 Fragen mit R/W-Rate 0,05)";"";"";"-4,96 (SE 0,45 bei 7 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;28;B01-16;"-0,16";"1,04";"0";"-4,86 (SE 0,24 bei 28 Fragen mit R/W-Rate 0,04)";"";"";"";"";"";"";"";"";"-4,86 (SE 5,79 bei 6 Fragen mit R/W-Rate 0)";"-4,86 (SE 5,79 bei 5 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;deact;Sim/B/B01;TP+TI:;0,037151177934832; <4
P000779;29;A03-18;"-4,08";"5,07";"0";"-4,86 (SE 0,24 bei 29 Fragen mit R/W-Rate 0,03)";"-4,86 (SE 0,24 bei 23 Fragen mit R/W-Rate 0,04)";"";"";"-4,96 (SE 0,44 bei 8 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;30;A03-09;"-4,04";"1,58";"0";"-4,88 (SE 0,25 bei 30 Fragen mit R/W-Rate 0,03)";"-4,88 (SE 0,25 bei 24 Fragen mit R/W-Rate 0,04)";"";"";"-5,07 (SE 0,51 bei 9 Fragen mit R/W-Rate 0)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;31;A03-02;"-4,08";"0,81";"1";"-4,85 (SE 0,23 bei 31 Fragen mit R/W-Rate 0,06)";"-4,85 (SE 0,23 bei 25 Fragen mit R/W-Rate 0,08)";"";"";"-5,53 (SE 0,91 bei 10 Fragen mit R/W-Rate 0,1)";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";"";""
P000779;drop;Sim/A/A03;N_scale:;10; >=10
P000779;end;keine Skala übrig
P000779;RESULT;;;;pp;-4,85;-4,85;-4,66;-4,85;-5,53;"";"";-4,86;"";-4,86;-4,86;-4,85;"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;se;0,23;0,23;0,25;4,87;0,91;"";"";3,85;"";5,79;5,79;107848,89;"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;frac;0,06;0,08;0,2;0;0,1;"";"";0;"";0;0;0;"";"";"";"";"";"";"";"";"";"";"";"";""
;;;;;N;31;25;5;5;10;"";"";5;"";6;5;1;"";"";"";"";"";"";"";"";"";"";"";"";""

P000780
