componentid,componentname,contextid,status,qtype,model,difficulty,discrimination,guessing,label,catscalename,parentscalenames
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.11,0.79,0.00,SIMV2-E09-04,SimE09,SimV2|SimE
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.77,1.33,0.00,SIMV2-E09-05,SimE09,SimV2|SimE
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.57,0.39,0.00,SIMV2-E10-00,SimE10,SimV2|SimE
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.51,1.8,0.00,SIMV2-E10-01,SimE10,SimV2|SimE
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.25,1.5,0.00,SIMV2-E10-02,SimE10,SimV2|SimE
0,question,1,4,Multiple-Choice,raschbirnbaumb,5.06,0.96,0.00,SIMV2-E10-03,SimE10,SimV2|SimE
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.41,1.82,0.00,SIMV2-E10-04,SimE10,SimV2|SimE
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.5,1.45,0.00,SIMV2-E10-05,SimE10,SimV2|SimE
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.88,1.55,0.00,SIMV2-E10-06,SimE10,SimV2|SimE
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.22,1.11,0.00,SIMV2-E10-07,SimE10,SimV2|SimE
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.11,1.06,0.00,SIMV2-E10-08,SimE10,SimV2|SimE
0,question,1,4,Multiple-Choice,raschbirnbaumb,4.02,1.22,0.00,SIMV2-E10-09,SimE10,SimV2|SimE
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.46,1.09,0.00,SIMV2-F01-00,SimF01,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.33,1.07,0.00,SIMV2-F01-01,SimF01,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.24,1.69,0.00,SIMV2-F01-02,SimF01,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.77,0.93,0.00,SIMV2-F01-03,SimF01,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.64,0.59,0.00,SIMV2-F01-04,SimF01,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.21,0.48,0.00,SIMV2-F01-05,SimF01,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.85,0.39,0.00,SIMV2-F01-06,SimF01,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.88,0.44,0.00,SIMV2-F01-07,SimF01,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.67,1.04,0.00,SIMV2-F01-08,SimF01,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.79,0.83,0.00,SIMV2-F01-09,SimF01,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.66,1.39,0.00,SIMV2-F01-10,SimF01,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.8,0.83,0.00,SIMV2-F01-11,SimF01,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.25,0.62,0.00,SIMV2-F02-00,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.31,0.68,0.00,SIMV2-F02-01,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.61,1.25,0.00,SIMV2-F02-02,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.67,1.24,0.00,SIMV2-F02-03,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.09,1.56,0.00,SIMV2-F02-04,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.36,1.1,0.00,SIMV2-F02-05,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.86,1.26,0.00,SIMV2-F02-06,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.24,1.14,0.00,SIMV2-F02-07,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.86,0.47,0.00,SIMV2-F02-08,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.49,1.42,0.00,SIMV2-F02-09,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.06,0.9,0.00,SIMV2-F02-10,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.04,0.63,0.00,SIMV2-F02-11,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.61,1.67,0.00,SIMV2-F02-12,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.96,1.9,0.00,SIMV2-F02-13,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.48,0.75,0.00,SIMV2-F02-14,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.35,1.25,0.00,SIMV2-F02-15,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.86,1.25,0.00,SIMV2-F02-16,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.51,1.82,0.00,SIMV2-F02-17,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.3,1.55,0.00,SIMV2-F02-18,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.05,1.88,0.00,SIMV2-F02-19,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.06,1.55,0.00,SIMV2-F02-20,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.3,1.93,0.00,SIMV2-F02-21,SimF02,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.23,1.73,0.00,SIMV2-F03-00,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.68,0.78,0.00,SIMV2-F03-01,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.33,1.94,0.00,SIMV2-F03-02,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.34,1.77,0.00,SIMV2-F03-03,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.27,1.66,0.00,SIMV2-F03-04,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.41,0.4,0.00,SIMV2-F03-05,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.77,0.99,0.00,SIMV2-F03-06,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.48,1.05,0.00,SIMV2-F03-07,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.25,1.46,0.00,SIMV2-F03-08,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.42,0.54,0.00,SIMV2-F03-09,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.45,1.44,0.00,SIMV2-F03-10,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.98,1.89,0.00,SIMV2-F03-11,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.41,1.49,0.00,SIMV2-F03-12,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.5,0.47,0.00,SIMV2-F03-13,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.1,0.64,0.00,SIMV2-F03-14,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.68,1.31,0.00,SIMV2-F03-15,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.35,0.84,0.00,SIMV2-F03-16,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.16,0.9,0.00,SIMV2-F03-17,SimF03,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.59,0.38,0.00,SIMV2-F04-00,SimF04,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.55,1.97,0.00,SIMV2-F04-01,SimF04,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.86,0.38,0.00,SIMV2-F04-02,SimF04,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.16,0.79,0.00,SIMV2-F04-03,SimF04,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.97,1.11,0.00,SIMV2-F04-04,SimF04,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.95,0.24,0.00,SIMV2-F04-05,SimF04,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.21,0.23,0.00,SIMV2-F04-06,SimF04,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.01,1.4,0.00,SIMV2-F04-07,SimF04,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.31,1.76,0.00,SIMV2-F04-08,SimF04,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.37,1.01,0.00,SIMV2-F04-09,SimF04,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.66,1.53,0.00,SIMV2-F04-10,SimF04,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.94,1.58,0.00,SIMV2-F04-11,SimF04,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.45,1.34,0.00,SIMV2-F04-12,SimF04,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.25,1.84,0.00,SIMV2-F05-00,SimF05,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.98,1.34,0.00,SIMV2-F05-01,SimF05,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.53,1.69,0.00,SIMV2-F05-02,SimF05,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.88,1.54,0.00,SIMV2-F05-03,SimF05,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.49,1.45,0.00,SIMV2-F05-04,SimF05,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.4,0.63,0.00,SIMV2-F05-05,SimF05,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.56,0.33,0.00,SIMV2-F05-06,SimF05,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.06,0.35,0.00,SIMV2-F05-07,SimF05,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.35,0.97,0.00,SIMV2-F05-08,SimF05,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.62,1.6,0.00,SIMV2-F05-09,SimF05,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.58,1.96,0.00,SIMV2-F05-10,SimF05,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.45,0.71,0.00,SIMV2-F05-11,SimF05,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.03,0.7,0.00,SIMV2-F06-00,SimF06,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.89,1.62,0.00,SIMV2-F06-01,SimF06,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.22,0.45,0.00,SIMV2-F06-02,SimF06,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.74,1.56,0.00,SIMV2-F06-03,SimF06,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.05,0.24,0.00,SIMV2-F06-04,SimF06,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.57,1.63,0.00,SIMV2-F06-05,SimF06,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.81,0.23,0.00,SIMV2-F06-06,SimF06,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.7,1.91,0.00,SIMV2-F06-07,SimF06,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.04,1.53,0.00,SIMV2-F06-08,SimF06,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.84,0.53,0.00,SIMV2-F06-09,SimF06,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.43,1.47,0.00,SIMV2-F06-10,SimF06,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.32,0.46,0.00,SIMV2-F06-11,SimF06,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,3,1.08,0.00,SIMV2-F06-12,SimF06,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.93,1.54,0.00,SIMV2-F06-13,SimF06,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.8,1.44,0.00,SIMV2-F06-14,SimF06,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.24,0.73,0.00,SIMV2-F06-15,SimF06,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.96,1.07,0.00,SIMV2-F07-00,SimF07,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.71,1.73,0.00,SIMV2-F07-01,SimF07,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.6,0.31,0.00,SIMV2-F07-02,SimF07,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.61,0.63,0.00,SIMV2-F07-03,SimF07,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.05,1.46,0.00,SIMV2-F07-04,SimF07,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.36,1.82,0.00,SIMV2-F07-05,SimF07,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.33,0.24,0.00,SIMV2-F07-06,SimF07,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.68,0.71,0.00,SIMV2-F07-07,SimF07,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.29,1.78,0.00,SIMV2-F07-08,SimF07,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.61,1.89,0.00,SIMV2-F07-09,SimF07,SimV2|SimF
0,question,1,4,Multiple-Choice,raschbirnbaumb,-1.11,0.62,0.00,SIMV2-G01-00,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.24,0.36,0.00,SIMV2-G01-01,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.2,0.74,0.00,SIMV2-G01-02,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.85,1.87,0.00,SIMV2-G01-03,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-1.38,1.53,0.00,SIMV2-G01-04,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.65,1.5,0.00,SIMV2-G01-05,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-1.91,1.61,0.00,SIMV2-G01-06,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-1.35,0.35,0.00,SIMV2-G01-07,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.73,0.69,0.00,SIMV2-G01-08,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.82,0.22,0.00,SIMV2-G01-09,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.53,0.37,0.00,SIMV2-G01-10,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-1.93,0.87,0.00,SIMV2-G01-11,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-1.93,1.73,0.00,SIMV2-G01-12,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.94,1.87,0.00,SIMV2-G01-13,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-1.41,1.91,0.00,SIMV2-G01-14,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.8,0.83,0.00,SIMV2-G01-15,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-1.48,1.69,0.00,SIMV2-G01-16,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.3,0.43,0.00,SIMV2-G01-17,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.38,0.4,0.00,SIMV2-G01-18,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.87,0.51,0.00,SIMV2-G01-19,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-1.42,1.6,0.00,SIMV2-G01-20,SimG01,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-1.01,1.56,0.00,SIMV2-G02-00,SimG02,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.82,0.39,0.00,SIMV2-G02-01,SimG02,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.46,0.69,0.00,SIMV2-G02-02,SimG02,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.48,1.38,0.00,SIMV2-G02-03,SimG02,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.89,1.68,0.00,SIMV2-G02-04,SimG02,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.73,0.32,0.00,SIMV2-G02-05,SimG02,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-1.03,0.69,0.00,SIMV2-G02-06,SimG02,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.46,1.74,0.00,SIMV2-G03-00,SimG03,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.25,0.36,0.00,SIMV2-G03-01,SimG03,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.33,1.54,0.00,SIMV2-G03-02,SimG03,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.18,1.72,0.00,SIMV2-G03-03,SimG03,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.2,0.53,0.00,SIMV2-G03-04,SimG03,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.04,1.44,0.00,SIMV2-G03-05,SimG03,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.25,0.24,0.00,SIMV2-G03-06,SimG03,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,-0.39,1.72,0.00,SIMV2-G03-07,SimG03,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.58,0.52,0.00,SIMV2-G04-00,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.35,1.41,0.00,SIMV2-G04-01,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.44,0.33,0.00,SIMV2-G04-02,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.73,1.09,0.00,SIMV2-G04-03,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.05,0.51,0.00,SIMV2-G04-04,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.46,0.41,0.00,SIMV2-G04-05,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.89,1.36,0.00,SIMV2-G04-06,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.32,1.98,0.00,SIMV2-G04-07,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.77,1.44,0.00,SIMV2-G04-08,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.72,1.87,0.00,SIMV2-G04-09,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.89,1.02,0.00,SIMV2-G04-10,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.49,1.9,0.00,SIMV2-G04-11,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.14,1.23,0.00,SIMV2-G04-12,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.41,1.59,0.00,SIMV2-G04-13,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.61,1.8,0.00,SIMV2-G04-14,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.02,1.62,0.00,SIMV2-G04-15,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.49,0.34,0.00,SIMV2-G04-16,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.82,1.27,0.00,SIMV2-G04-17,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.75,0.48,0.00,SIMV2-G04-18,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.1,0.73,0.00,SIMV2-G04-19,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.04,1.91,0.00,SIMV2-G04-20,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.05,1.98,0.00,SIMV2-G04-21,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.87,0.73,0.00,SIMV2-G04-22,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,0.78,1.97,0.00,SIMV2-G04-23,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.09,0.53,0.00,SIMV2-G04-24,SimG04,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.68,1.86,0.00,SIMV2-G05-00,SimG05,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.04,0.86,0.00,SIMV2-G05-01,SimG05,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.69,1.36,0.00,SIMV2-G05-02,SimG05,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.55,1.2,0.00,SIMV2-G05-03,SimG05,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.38,1.18,0.00,SIMV2-G05-04,SimG05,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.54,0.99,0.00,SIMV2-G05-05,SimG05,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.23,0.56,0.00,SIMV2-G05-06,SimG05,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.35,1.49,0.00,SIMV2-G05-07,SimG05,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.5,0.85,0.00,SIMV2-G05-08,SimG05,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.22,1.42,0.00,SIMV2-G05-09,SimG05,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.21,1.4,0.00,SIMV2-G05-10,SimG05,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.87,0.33,0.00,SIMV2-G05-11,SimG05,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.6,1.99,0.00,SIMV2-G05-12,SimG05,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.42,0.99,0.00,SIMV2-G05-13,SimG05,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.69,0.95,0.00,SIMV2-G05-14,SimG05,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.96,0.52,0.00,SIMV2-G06-00,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.24,1.83,0.00,SIMV2-G06-01,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.98,0.52,0.00,SIMV2-G06-02,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.39,0.27,0.00,SIMV2-G06-03,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.89,0.66,0.00,SIMV2-G06-04,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.04,0.95,0.00,SIMV2-G06-05,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.21,0.41,0.00,SIMV2-G06-06,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.05,0.3,0.00,SIMV2-G06-07,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.86,1.01,0.00,SIMV2-G06-08,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.03,0.48,0.00,SIMV2-G06-09,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.66,1.18,0.00,SIMV2-G06-10,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.14,1.57,0.00,SIMV2-G06-11,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.94,0.89,0.00,SIMV2-G06-12,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.96,1.12,0.00,SIMV2-G06-13,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.8,1.85,0.00,SIMV2-G06-14,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.25,0.52,0.00,SIMV2-G06-15,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.29,1.16,0.00,SIMV2-G06-16,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.62,1.14,0.00,SIMV2-G06-17,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,1.88,0.61,0.00,SIMV2-G06-18,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.09,1.66,0.00,SIMV2-G06-19,SimG06,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.07,1.94,0.00,SIMV2-G07-00,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.82,1.77,0.00,SIMV2-G07-01,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,3.66,1.44,0.00,SIMV2-G07-02,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.21,0.95,0.00,SIMV2-G07-03,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.36,0.47,0.00,SIMV2-G07-04,SimG07,SimV2|SimG
0,question,1,4,Multiple-Choice,raschbirnbaumb,2.23,0.39,0.00,SIMV2-G07-05,SimG07,SimV2|SimG
